Date,Chapter,VideoTime,SenderId,DanMuContent
2020-01-02,1,3414.36400,a3b7804e,热泪热泪
2020-01-02,1,2356.44400,edd0aa32,吸一吸
2020-01-02,1,2680.61000,dc10f1f7,上车
2020-01-02,1,1688.60100,dbd0ee2c,广西艺术学院报到
2020-01-02,1,2006.82400,5eeb572b,B站应该有包容性!
2020-01-02,1,827.18000,f999b438,补课不悔
2020-01-02,1,3378.54700,eab2db1,哎呀我去，楚团长
2020-01-02,1,2730.54800,7ac66ad9,86上山，奔驰上树
2020-01-02,1,3394.44000,c6c36aba,云飞兄
2020-01-02,1,1646.23600,db9fc531,天津师范大学报道
2020-01-02,1,3419.92500,d9f509d4,云飞兄，别来无恙啊
2020-01-02,1,2714.32400,ab2e9599,头文字D
2020-01-02,1,3147.75900,90190b10,好运来
2020-01-02,1,2358.91000,dc739dd8,吸
2020-01-02,1,841.19900,869bed28,我要看大痒痒
2020-01-02,1,2478.87900,a3477c1d,太棒了
2020-01-02,1,2808.42600,5311c0d4,啊啊啊啊啊啊啊啊啊啊啊啊啊啊
2020-01-02,1,3576.97700,ea694db1,一点寒芒先到，随后枪出如龙！
2020-01-02,1,337.07600,2b3fb06b,好棒
2020-01-02,1,1657.04400,d343b4d9,广西安全工程职业技术学院
2020-01-02,1,1934.54600,55af9c0,可以呀
2020-01-02,1,3351.17100,8209a218,想哭
2020-01-02,1,588.77200,39534108,排面
2020-01-02,1,3113.04500,c2a1ed3e,我怎么红了
2020-01-02,1,3504.73100,67cc2fdc,二次创作我真的笑死
2020-01-02,1,3151.14500,eefcee4b,红
2020-01-02,1,60.18500,212b6404,来年一定在这跨年绝对不去外边开房看日本电影
2020-01-02,1,608.52800,897556b6,超超！
2020-01-02,1,2356.77700,dc739dd8,吸吸吸吸吸
2020-01-02,1,134.86400,878856d2,从库尔提拉斯赶回来补课~
2020-01-02,1,3143.99600,b246197a,来点黄色
2020-01-02,1,3354.21700,164508e1,仍然热泪盈眶
2020-01-02,1,3253.05400,4eab7036,阿中哥哥
2020-01-02,1,2822.43200,c247be18,真相只有一个
2020-01-02,1,3565.55900,bb85ac15,FPX
2020-01-02,1,830.64200,fc70a995,小破站出息了
2020-01-02,1,2685.07600,5f033541,86上山了！！！！！！
2020-01-02,1,709.75500,c25a762a,额
2020-01-02,1,2580.48700,d218fac1,这歌真不好唱，厉害了
2020-01-02,1,3263.50900,47a64734,诸暨市暨南街道办事处前来捧场
2020-01-02,1,3184.72300,9e6ea6b1,中国红
2020-01-02,1,3202.93200,95f81e3e,云飞兄也投共了
2020-01-02,1,3401.23300,a3b7804e,亮剑亮剑
2020-01-02,1,1700.83700,a579c35d,上海社会科学院报道
2020-01-02,1,1876.82000,aaaa8452,直接过
2020-01-02,1,3383.05100,fd75de80,啊啊啊啊啊 啊啊啊啊啊啊啊
2020-01-02,1,2361.70800,cdc8b983,谢谢谢谢
2020-01-02,1,3122.62200,c1994d87,中国红
2020-01-02,1,1636.26500,d87c31a2,盐城师范学院
2020-01-02,1,3406.16400,3918fd10,云飞兄
2020-01-02,1,3140.39300,cc6abe9c,红
2020-01-02,1,3404.30700,7f547e2e,云飞兄…别来无恙啊！
2020-01-02,1,1615.01700,7adbe4bd,真好听 nice 爱思了
2020-01-02,1,3158.76300,38382e9c,红红红
2020-01-02,1,155.74700,7413f843,为了部落！
2020-01-02,1,3263.81600,bb6691e6,红色红色
2020-01-02,1,194.38800,c56ccfcc,为了部落
2020-01-02,1,3289.66500,d92880ca,此生不悔入华夏，来世还做中国人！
2020-01-02,1,2593.64200,30f593ea,天啊
2020-01-02,1,1879.27400,4f6b2b35,这谁
2020-01-02,1,3194.34300,473f0c98,云龙兄你来了
2020-01-02,1,3220.11600,c0e30c20,红红红
2020-01-02,1,2358.65600,e034e258,吸吸吸吸
2020-01-02,1,3340.11800,8209a218,想哭……我爱中国
2020-01-02,1,2831.76700,3797e30e,真相只有一个
2020-01-02,1,1627.41100,869c9a52,辽宁工程技术大学报道
2020-01-02,1,968.78400,dceb360a,补课
2020-01-02,1,2429.62000,c0757cab,起立！
2020-01-02,1,2348.38800,b129114b,吸吸吸吸吸吸吸吸吸吸吸吸吸吸吸
2020-01-02,1,3125.45900,40bf4fcd,红红红
2020-01-02,1,1606.75100,a2e24448,西科大
2020-01-02,1,2747.78200,2ec98066,蒙D走你！！！
2020-01-02,1,3547.22600,b6431f69,my god
2020-01-02,1,2353.08300,f9705228,吸吸吸吸吸吸
2020-01-02,1,3140.73400,eefcee4b,B站牛逼！
2020-01-02,1,3167.78400,ef3314e3,阿中哥哥
2020-01-02,1,2626.10600,9954f82b,啊啊啊啊啊啊
2020-01-02,1,3213.02600,907df0d4,358团来了
2020-01-02,1,2345.12800,b3d89ca6,吸吸吸吸吸吸吸吸吸
2020-01-02,1,2758.74000,e8e6c30d,粤B出现
2020-01-02,1,298.08400,43bb5c71,合体那个
2020-01-02,1,3569.42100,36a148,在下文科状元
2020-01-02,1,3394.65500,3918fd10,云飞兄
2020-01-02,1,1217.63900,c24d1b5d,长得好像我高中班主任hhh
2020-01-02,1,3194.88000,f09d1796,此生无悔入华夏，来生再入种花家
2020-01-02,1,1347.52100,8ddb6339,新裤子不是在芒果吗？
2020-01-02,1,3249.64100,4eab7036,啊啊啊啊啊
2020-01-02,1,2053.24100,838430ca,不喜欢请走开，可以不爱，请别伤害
2020-01-02,1,2682.92800,14bf1c15,？？？？
2020-01-02,1,2651.28500,ad7a425d,买买买！
2020-01-02,1,3317.36800,38aa464,此生无悔入华夏
2020-01-02,1,1154.94300,8c1da563,！
2020-01-02,1,1182.91900,cb53c60f,你们说话嘴型是有多夸张，说人家对不上
2020-01-02,1,2662.87800,c4a36c94,up住都是神仙呀
2020-01-02,1,3133.69200,a9fb6026,我红了
2020-01-02,1,2445.86100,924075dc,收下我的膝盖
2020-01-02,1,2807.16000,fff793c9,啊啊啊啊啊啊啊啊啊啊啊啊啊啊
2020-01-02,1,3575.00900,b4ec6578,S9
2020-01-02,1,417.05000,def67160,当麻，我那个很大哟～
2020-01-02,1,3366.77800,fd75de80,向前进！向前进
2020-01-02,1,1611.28500,825c4ca4,华中农业大学报道
2020-01-02,1,38.65500,279a62e8,不可
2020-01-02,1,4174.71200,5bf4e092,错亿
2020-01-02,1,2697.47900,8173cdd5,逮虾户
2020-01-02,1,1663.53000,8fa69233,郑州西亚斯国际学院报道
2020-01-02,1,151.17100,371ab4f1,没人了？
2020-01-02,1,1319.08000,4bb843e6,表白梦梦
2020-01-02,1,2447.32700,a3477c1d,牛逼牛逼 小破站
2020-01-02,1,2017.83600,91e6bad5,1.25倍才是正确打开方式
2020-01-02,1,3228.66600,3ee0fc0e,中国红；
2020-01-02,1,3375.21500,8734d582,云飞兄！！！！！！！
2020-01-02,1,2811.09800,6378f020,我炸了
2020-01-02,1,3149.88700,97ec3878,红红红
2020-01-02,1,3121.95900,149a72d4,先红为敬
2020-01-02,1,4004.78800,b3d66d2a,下次一定
2020-01-02,1,47.57900,5b0ae549,补课补课，对不起来晚了！
2020-01-02,1,3591.57000,18c41bcb,德玛西亚
2020-01-02,1,3222.94100,ceb1dae2,广西直属来了
2020-01-02,1,3158.02600,f4b884a3,红
2020-01-02,1,3217.83400,e206f3aa,云龙兄！云飞在此！
2020-01-02,1,310.74700,9b4393aa,彩
2020-01-02,1,583.40500,7334e7a4,权哥啊啊啊，把我炸出来了
2020-01-02,1,3138.92100,38382e9c,红了
2020-01-02,1,3562.61100,36a148,德玛西亚
2020-01-02,1,3132.59600,b246197a,我要红
2020-01-02,1,2032.95800,64c098d4,哇好听哎
2020-01-02,1,1025.33700,36a667d3,2号11点54
2020-01-02,1,2759.32400,977f828a,粤A发车
2020-01-02,1,1171.93700,cb53c60f,嘴型怎么就对不上了？
2020-01-02,1,3558.10000,d701ed2f,皮尔特沃夫 冲鸭
2020-01-02,1,2490.45400,e20c5820,炮姐啊啊啊啊啊啊啊
2020-01-02,1,3463.20600,b3f3fea,敬礼！！
2020-01-02,1,2345.14800,cdc8b983,吸吸吸吸吸吸
2020-01-02,1,2840.85100,cb5866b2,哭了哭了哭了！！！
2020-01-02,1,1091.79100,5923f248,太炸了，啊啊啊啊啊
2020-01-02,1,9.13000,35b41867,我来补课啦！！！！！
2020-01-02,1,1932.89400,8e72b8f1,好小只
2020-01-02,1,2682.76800,e132a203,我的妈呀
2020-01-02,1,2817.10800,929862d1,啊啊啊啊啊啊啊啊
2020-01-02,1,3561.55600,528a474a,祖安必须拥有姓名
2020-01-02,1,496.55300,92e1aa7e,卫视是个啥 有小破站就够了 补课中
2020-01-02,1,2071.10100,4824a94c,这tm唱的还不好？
2020-01-02,1,3370.87800,a3b7804e,热泪盈眶啊
2020-01-02,1,1657.90100,dbd0ee2c,广艺报到
2020-01-02,1,2399.70300,8484d3f2,skr
2020-01-02,1,919.50300,971ee6a6,补课
2020-01-02,1,22.90000,836c7a72,补课+1
2020-01-02,1,3558.56600,36a148,牛皮
2020-01-02,1,2597.95000,3fdc47d7,啊啊啊啊啊啊啊啊啊啊
2020-01-02,1,3261.37000,2fa737c,红了
2020-01-02,1,2317.60900,ac8f65ac,团战可以输……
2020-01-02,1,2889.68300,35871ae7,妈妈他瞪我！！！！！！！
2020-01-02,1,3580.55800,80c322b2,钢铁烈阳
2020-01-02,1,3179.36900,f5da1bbc,云飞兄！！！
2020-01-02,1,3701.89300,3181ff2b,暴力即是优雅
2020-01-02,1,3850.73900,1eefc5d0,0.5倍
2020-01-02,1,3248.51400,d1e6c499,气吞山河
2020-01-02,1,223.73000,4d8c0d94,我要世界萨
2020-01-02,1,2433.19100,a3477c1d,我炮姐啊啊啊啊啊啊
2020-01-02,1,3138.87800,479940d3,中国红
2020-01-02,1,2606.33400,e52ef182,泪目
2020-01-02,1,20.43900,b8e08be8,补课补课
2020-01-02,1,3266.53700,f9e75ee4,福建兔报道！
2020-01-02,1,3139.01000,4d85220a,不悔入华夏
2020-01-02,1,3504.31000,6a92b3dd,鬼进打！哈哈哈哈哈
2020-01-02,1,3203.22700,907df0d4,红
2020-01-02,1,3998.38800,b3d66d2a,有意思
2020-01-02,1,2824.75400,fe2c1c71,啊啊啊啊啊啊啊啊啊啊啊啊啊
2020-01-02,1,3629.04500,15719aac,祖安人表示不能打字
2020-01-02,1,2406.07800,37c2cba1,哈哈哈哈哈哈哈哈哈哈哈哈哈
2020-01-02,1,165.11800,c56ccfcc,为了部落
2020-01-02,1,2350.93300,8bb96b58,吸
2020-01-02,1,2890.98600,97414c65,和柯南踢球
2020-01-02,1,3378.81300,d34e85e7,我楚云飞是中国军人
2020-01-02,1,2857.76400,92279239,我爱小破站
2020-01-02,1,3925.73100,19c709e4,破案失败
2020-01-02,1,1592.93300,d2787747,明天高数，我在熬夜补课o>_<o
2020-01-02,1,3408.35800,f3469914,唱完这首歌我就回去捅义父
2020-01-02,1,3180.86100,5b49556c,我也红了
2020-01-02,1,3144.67600,cf9e5292,中国红
2020-01-02,1,1662.98000,f4cebc63,西电前来报道
2020-01-02,1,3366.52900,214bb8a0,向前进
2020-01-02,1,1723.07700,4cd021f2,河科大93级补课中
2020-01-02,1,3553.00900,b4993f8c,全体起立
2020-01-02,1,45.79000,337bf5d6,补课
2020-01-02,1,4151.11800,5bf4e092,下次一定
2020-01-02,1,3227.98400,c9e59680,我没红但是燃了
2020-01-02,1,3300.81300,c0693e2e,不知道说什么，哭就对了
2020-01-02,1,1254.77300,a34a0b09,新！裤！子！！！！
2020-01-02,1,3144.81300,f4b884a3,变
2020-01-02,1,3709.50000,ab566d18,上路 1v1
2020-01-02,1,3270.50600,a008b158,我红了吗？？？、
2020-01-02,1,3174.82300,473f0c98,我要红啊
2020-01-02,1,3578.85600,4c71d32,均衡教派
2020-01-02,1,991.93700,7d9d1627,明年还有吗？有的话我要看直播
2020-01-02,1,104.29800,e3f76897,请戴耳机
2020-01-02,1,3479.86900,3f77800e,此地可是虎牢关？
2020-01-02,1,17.68400,f5efd22e,我来啦
2020-01-02,1,3693.88800,3a508230,许嵩
2020-01-02,1,1635.02700,ec085bed,河北交通职业技术学院前来报道
2020-01-02,1,3204.66500,50181950,。。。
2020-01-02,1,3172.38100,a2186beb,云飞兄，我想死你了
2020-01-02,1,3440.60500,b3f3fea,太好哭了
2020-01-02,1,1620.22200,e6d5c749,一堆学校是干啥？
2020-01-02,1,3359.61300,214bb8a0,排面
2020-01-02,1,31.99700,988350dd,补课～
2020-01-02,1,3308.93100,8209a218,来世还做中国人
2020-01-02,1,2363.13800,6b9f4781,你好sao啊
2020-01-02,1,3486.48100,bba3f4ad,那你笑什么啊
2020-01-02,1,520.26800,14028484,怒赞
2020-01-02,1,924.17400,7f1746db,我为什么打了一晚上游戏
2020-01-02,1,2798.72700,7c9b4c8,啊啊啊啊啊啊啊啊妈耶我柯南！！！！！！！！！啊啊啊啊啊啊啊啊！！！
2020-01-02,1,2871.27300,85c6872,AWSL
2020-01-02,1,3141.95800,d4c32585,红了吗
2020-01-02,1,3182.86000,88ac4959,红红红红红！
2020-01-02,1,1688.70100,9c2cc1d5,蒙古海军皇家学院前来报到！
2020-01-02,1,3551.26000,6aabc81,英雄联盟无敌
2020-01-02,1,527.23100,f8800230,这人干嘛的
2020-01-02,1,1629.75800,7ff77cfa,火了上热收的浙江工业大学前来报到
2020-01-02,1,2680.64800,ec7647da,逮虾户~~
2020-01-02,1,4198.14000,5be22cd7,hhh
2020-01-02,1,2643.96300,63ad2c28,逮虾户要来了
2020-01-02,1,3346.71900,a3b7804e,我居然热泪盈眶
2020-01-02,1,2125.95600,f3947f00,伴舞都是平底鞋
2020-01-02,1,1163.00700,6d282ad0,优秀
2020-01-02,1,2794.59000,9060eabc,川F漂移甩尾
2020-01-02,1,2396.90000,5d349029,前方高能，注意，不是演习
2020-01-02,1,2375.85200,6fcc8e8e,吸吸吸吸吸
2020-01-02,1,2654.93200,3997f0d1,卧槽
2020-01-02,1,3034.46900,8408a2cc,good good study，day day up
2020-01-02,1,3147.07000,3c4ecf3e,我也变红了
2020-01-02,1,2345.53400,29cc2b32,嘻嘻嘻嘻嘻嘻
2020-01-02,1,2816.91000,40232063,今天晚上死哪个？
2020-01-02,1,3303.89700,8209a218,此生无悔入华夏，来世还做中国人
2020-01-02,1,3403.60500,dc71042c,吕布
2020-01-02,1,3835.05300,877fa56f,已经是3个A了
2020-01-02,1,3183.20900,abc0d61,开心啊啊啊
2020-01-02,1,2756.97800,5cf73423,一说犬夜叉。。。我也。。。
2020-01-02,1,2831.35200,38934f25,优秀
2020-01-02,1,2938.46300,d6f1615e,我要火影
2020-01-02,1,3113.95600,b246197a,红起来
2020-01-02,1,134.76100,105a8e87,为了部落！
2020-01-02,1,2433.13200,9c0f8a11,陈狗儿是真不错
2020-01-02,1,236.65900,4f1f9f6e,为了联盟
2020-01-02,1,3395.23200,ff624f98,云飞兄
2020-01-02,1,579.30000,897556b6,超超
2020-01-02,1,3243.14900,9529b537,表白祖国
2020-01-02,1,3219.93300,232b9092,祖国万岁
2020-01-02,1,197.67100,448e84a8,为了蟹堡王
2020-01-02,1,1530.46900,1c1a5b2f,梦姐 梦姐
2020-01-02,1,391.16800,5dbadd44,剑湾了
2020-01-02,1,2347.18800,c2150a19,吸吸吸吸吸吸
2020-01-02,1,582.28000,f8bab369,？？？？？？？
2020-01-02,1,2960.48200,d990e1f9,真就只hello啊，@忍叔
2020-01-02,1,219.02100,4d8c0d94,我要世界萨
2020-01-02,1,1580.72100,9750d0f8,炫炫炫
2020-01-02,1,3318.83700,580c7fa5,我是中华民族的儿女，中国万岁
2020-01-02,1,2124.27600,f3947f00,个子身高没有对比没有伤害2333
2020-01-02,1,1618.83800,198767aa,南京理工大学泰州科技学院报道
2020-01-02,1,2667.91300,67ea8f48,战斗暴龙兽，冲鸭！！！！！
2020-01-02,1,2997.60900,bfb3746f,ｖ叔我可以
2020-01-02,1,2168.14100,21c4e34a,上一首歌太费气了，没缓过来
2020-01-02,1,3377.49200,b367dba3,卧槽，云飞兄你来啦！
2020-01-02,1,3667.07000,86cf9af6,凤凰涅槃 fpx牛逼
2020-01-02,1,3548.69200,e1d44df4,小凤凰牛逼牛逼牛逼
2020-01-02,1,2724.88000,57782a04,逮虾户！！！
2020-01-02,1,2581.69400,79c880a5,鸡皮疙瘩！！！
2020-01-02,1,3621.69400,91b6ca41,我于杀戮之中绽放
2020-01-02,1,949.58900,7a085f5c,从澎湃新闻而来
2020-01-02,1,2448.37400,fe67debd,噢噢噢噢噢噢噢
2020-01-02,1,3565.38500,fe08cfd,战歌！
2020-01-02,1,3652.95000,7f8a178e,祖安肖邦请求出战！！！！！
2020-01-02,1,1876.65400,cdd4994d,嗯
2020-01-02,1,1046.96200,a572dc3f,来补课了
2020-01-02,1,0.00000,9bc2a0c5,背景是蹦迪了？
2020-01-02,1,62.54100,78a4975,补课来啦
2020-01-02,1,17.27600,b692f023,补课
2020-01-02,1,3297.48200,e945d2a1,此生无悔入华夏
2020-01-02,1,3315.21900,3c8a6d8b,开炮
2020-01-02,1,225.01300,4f1f9f6e,为了部落
2020-01-02,1,1246.39800,ea48545c,没毛病
2020-01-02,1,2596.30700,ed5bdd52,爆了！爆了！爆了！
2020-01-02,1,3124.04800,a7e49c5a,我爱祖国
2020-01-02,1,219.32800,e1d3761e,人均血吼 可以的
2020-01-02,1,2942.13000,2d27812,就是你瞪我嗷？
2020-01-02,1,3336.24700,8e92ed08,开炮
2020-01-02,1,2594.01700,b478ff05,泪目
2020-01-02,1,1306.87100,f5a1d045,1.25倍五月天降临
2020-01-02,1,1997.82200,c0b4166d,好听
2020-01-02,1,3250.95700,5d179730,表白啊中
2020-01-02,1,2649.39900,8173cdd5,啊啊啊啊啊啊啊啊啊啊
2020-01-02,1,2811.56500,737268cc,啊啊啊啊啊啊啊啊啊炸出来了
2020-01-02,1,3383.86000,f5252aa5,楚云飞，我老李没看错你，是条汉子
2020-01-02,1,1940.45800,7182a99f,？刚才一瞬间歌手镜头
2020-01-02,1,2717.80000,57782a04,逮虾户！！！！
2020-01-02,1,1626.98400,1c0c77fd,防灾科技学院
2020-01-02,1,3332.22300,214bb8a0,感动
2020-01-02,1,2595.13500,ad7a425d,妈呀，我就说什么这么熟悉…
2020-01-02,1,3316.64000,c6c36aba,狭路相逢勇者胜
2020-01-02,1,980.15900,d82d8ab9,2号23.53
2020-01-02,1,3557.45000,cdc0c2e0,这水没法潜了！！！！！！！！！！！！
2020-01-02,1,3196.73400,4d427474,红了
2020-01-02,1,1080.65600,31ae730c,这TM才是GAI
2020-01-02,1,3395.83800,b1d4d28b,奉先兄，是你吗？
2020-01-02,1,2220.05100,9adc066a,0.5牛逼
2020-01-02,1,758.03500,457c7e8,蒜瓣女王
2020-01-02,1,3127.79700,c4366a8f,我红了
2020-01-02,1,2819.06500,92279239,卧槽卧槽卧槽卧槽卧槽卧槽
2020-01-02,1,3662.41700,d0ab2816,影流永世长存
2020-01-02,1,2504.72400,7dfc1a7d,你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存
2020-01-02,1,2962.45800,b50979a1,原来就是你瞪我
2020-01-02,1,212.86200,4d8c0d94,我要世界萨
2020-01-02,1,1993.87800,64c098d4,那不叫矮，那叫娇小
2020-01-02,1,2778.16700,7c9b4c8,hhhhh可爱
2020-01-02,1,2354.20500,185f7e7b,吸吸吸吸
2020-01-02,1,3190.03200,c9e59680,我红了吗
2020-01-02,1,2802.36900,4a346450,真相只有一个
2020-01-02,1,3503.78700,36a148,鬼畜出来挨打
2020-01-02,1,214.58300,4f1f9f6e,为了联盟
2020-01-02,1,3144.70100,5b49556c,红了
2020-01-02,1,1593.03000,3b12ceb8,CHD前来报到
2020-01-02,1,1873.05400,cdd4994d,溜了
2020-01-02,1,2045.73300,263dca81,有一说一还蛮好听的
2020-01-02,1,3828.92700,1e384fc8,破案现场
2020-01-02,1,2610.14600,6b4b878,我炸了
2020-01-02,1,118.19400,df680a0c,我的妈小破站真伟大
2020-01-02,1,1601.78200,286de13f,啊啊啊
2020-01-02,1,3175.90600,c7212d0f,我变红了
2020-01-02,1,4009.69000,76456edf,下次一定
2020-01-02,1,824.01800,91e6e1f8,我真的后悔了！
2020-01-02,1,2809.04700,bdebcf7a,啊啊啊啊啊啊啊啊
2020-01-02,1,3591.13800,ee6159b5,无情铁手
2020-01-02,1,929.96200,e7c5267c,现在是一月二日晚上，我在补课
2020-01-02,1,26.13800,dd95629b,补课补课
2020-01-02,1,3147.03200,6208ad4e,红乐吗
2020-01-02,1,3212.67300,7fa3f515,红了
2020-01-02,1,1686.29000,60ca8fda,牛逼牛逼
2020-01-02,1,3139.77600,c6d833d,Redredredredredredredred
2020-01-02,1,1575.57700,a3f24dfd,！！！！！！
2020-01-02,1,2835.01600,35871ae7,我裂开了啊啊啊啊啊啊啊啊啊啊
2020-01-02,1,3301.56700,da528d56,红了红了
2020-01-02,1,1031.32000,5923f248,啊啊啊啊，太好听了
2020-01-02,1,3897.83300,19c709e4,恕我直言 我没看出来
2020-01-02,1,3132.68900,5e543ed1,自动变色
2020-01-02,1,3462.37000,6a92b3dd,中国军魂！！！
2020-01-02,1,322.40900,f295a6d2,woc太帅了这减肥操
2020-01-02,1,2603.46500,6b4b878,！！！！！！！！！！！！！！！！！！！！
2020-01-02,1,3844.46600,b5758fda,0.5倍的 哈哈哈哈哈 机灵死你们了！哈哈哈哈哈哈
2020-01-02,1,3207.34700,67dcea6a,来个更猛的！！！！！！
2020-01-02,1,1626.58500,fdf50b20,华南师大
2020-01-02,1,3132.84100,f5e10a61,啊啊啊啊啊啊啊啊
2020-01-02,1,156.99000,f9ef4b0d,真王安度因
2020-01-02,1,1877.17800,e82b3d71,走什么啊QAQ
2020-01-02,1,1892.55000,86cd88d3,我真的觉得她唱的很好啊
2020-01-02,1,2685.64800,bfc772d6,我看见他用惯性漂移过弯
2020-01-02,1,1669.88800,b3e27492,重庆邮电大学报到
2020-01-02,1,1643.57900,c23ba2bd,山东第一医科大学前来报道
2020-01-02,1,184.53200,448e84a8,为了蟹堡王！！！！！
2020-01-02,1,3303.07900,8734d582,二营长上啊！
2020-01-02,1,4190.14600,a82a1be2,错过一个亿
2020-01-02,1,2355.50200,e6b9ae6d,借你吉言
2020-01-02,1,3135.86000,1c58df68,？？？？？
2020-01-02,1,2734.74000,c78f853d,豫R上车了
2020-01-02,1,3159.96900,c197bea7,中国红
2020-01-02,1,999.40800,5d0e86d9,爱
2020-01-02,1,2635.41200,5f033541,无限大な梦のあとの 何もない世の中じゃ
2020-01-02,1,751.12400,457c7e8,没脖子
2020-01-02,1,215.24100,43bb5c71,这是光游还是暗游
2020-01-02,1,2370.62000,924075dc,希望明年考博成功，今天距离考博还有71天
2020-01-02,1,2990.58300,b32290a5,超超！！给我们非正小骄傲打call
2020-01-02,1,3385.22300,40c74892,云飞兄！
2020-01-02,1,2822.44900,35871ae7,啊啊啊啊啊啊啊啊啊啊啊啊阿啊啊啊
2020-01-02,1,3487.61400,36a148,哈哈哈哈
2020-01-02,1,201.98200,e59523f4,为了部落
2020-01-02,1,2595.24200,64ac54b0,。。。。。。好怀念
2020-01-02,1,3582.31400,33edd3d4,征服之海前来报道！！
2020-01-02,1,3577.68500,d5a33821,德玛西亚万岁
2020-01-02,1,3591.93700,5cde70c6,战争学院！
2020-01-02,1,2452.75700,e9abc47f,战歌起！全体起立！
2020-01-02,1,1634.72700,5b73033c,苦逼高中生报道
2020-01-02,1,2973.05400,ba75ae53,超超的英语口音太棒了
2020-01-02,1,3561.77700,d0aaaf56,恕瑞玛 你的皇帝回来了
2020-01-02,1,3191.84100,8024850f,！
2020-01-02,1,3294.30800,8734d582,云龙兄！云飞兄！！
2020-01-02,1,3114.94900,a1f5baf4,中国红
2020-01-02,1,4149.72900,508a4353,hiahiahiahia怕是重播才能倍速
2020-01-02,1,226.03500,175be667,为了希尔瓦娜斯
2020-01-02,1,819.51800,bcaeea68,我爱小破站
2020-01-02,1,1717.52200,f7feeadc,翠环山玉波池 山人素还真
2020-01-02,1,3209.57900,38aa464,中国红
2020-01-02,1,1410.12000,3f2389db,还行
2020-01-02,1,3304.58800,3918fd10,开炮开炮开炮
2020-01-02,1,3379.43300,1d0c71dd,云飞兄，别来无恙啊
2020-01-02,1,1603.73100,b9c39fb5,云警报道
2020-01-02,1,4157.49600,f07b0a59,没看直播真的错过一个亿
2020-01-02,1,418.41000,b137c0ba,弯了。。。
2020-01-02,1,2687.33700,57782a04,逮虾户！！！！！
2020-01-02,1,3383.42100,b3f3fea,啊啊啊 啊啊啊
2020-01-02,1,9.13900,999356ea,我错过了来补课
2020-01-02,1,3604.78600,cfe46df4,艾欧尼亚，昂扬不灭
2020-01-02,1,3294.04000,c6c36aba,老赵
2020-01-02,1,1628.33200,dc3949f7,哈尔滨工业大学报道
2020-01-02,1,1639.44400,9b217d94,南京理工大学报到
2020-01-02,1,1875.70000,939774f4,不懂你们竞技圈的事，我看着人美声甜挺好的
2020-01-02,1,2226.32900,eab436cb,她是唱得不错，但是她把前两位的风格特色给打乱了！
2020-01-02,1,22.57800,337bf5d6,我感觉错过了一个亿
2020-01-02,1,2453.46100,7be847eb,镇站
2020-01-02,1,3285.02000,8734d582,亮剑！！！！！
2020-01-02,1,2825.57700,22f9d025,awsl
2020-01-02,1,1142.22300,f16d29dd,估计半开都不是 有人唱和声
2020-01-02,1,1272.16900,f9fe7ed3,牛逼牛逼
2020-01-02,1,1640.64400,47296a3b,海南大学到
2020-01-02,1,2685.93000,934811f4,逮虾户
2020-01-02,1,2686.44800,23533c0,逮虾户
2020-01-02,1,2909.20400,dd3962d7,不老死神，万年小学生
2020-01-02,1,2774.74000,73278dd9,你眼睛瞪辣么大干什么
2020-01-02,1,1868.81500,86cd88d3,终于来了
2020-01-02,1,3769.62000,1eefc5d0,请打开0.5倍看他变魔术
2020-01-02,1,2627.11900,c247be18,啊啊啊啊啊啊啊
2020-01-02,1,394.34500,3496c050,肩甲不够帅！
2020-01-02,1,2614.63400,1b4fbba,啊啊啊啊啊啊
2020-01-02,1,3639.49700,d0ab2816,无情之刃最为致命
2020-01-02,1,3575.89300,d5a33821,卧槽O
2020-01-02,1,279.46100,897556b6,大祥哥
2020-01-02,1,948.39900,d82d8ab9,补课
2020-01-02,1,3675.89100,fe3bbc68,如果你我身份互换 我会让你知道什么叫残忍
2020-01-02,1,3123.97100,95f81e3e,你们咋变色的
2020-01-02,1,3122.96100,f5e10a61,红起来
2020-01-02,1,1049.68500,8c1da563,媛媛姐？
2020-01-02,1,2499.19600,49421b5e,说没牌面的是没看过原版 这里是改编的
2020-01-02,1,2298.28700,95717b3d,B站签了冯提莫 没啥合不合适 自己家的艺人为啥不合适？
2020-01-02,1,3250.30000,e945d2a1,致敬
2020-01-02,1,3122.53100,25e3d84d,中国万岁
2020-01-02,1,2352.55300,2a53b870,吸吸吸
2020-01-02,1,1465.67800,c8b3529c,好听
2020-01-02,1,2592.10700,b3eb6cb,哇塞！
2020-01-02,1,3260.09500,3f61591f,变个红色
2020-01-02,1,3133.45800,30ba7d3a,红红红
2020-01-02,1,3189.96000,e3ec9852,牛逼
2020-01-02,1,3132.14100,ceb1dae2,没有啊
2020-01-02,1,3290.98500,b9487e9c,意大利跑呢
2020-01-02,1,793.79000,c11106ea,别后悔了，赶紧补课补课补课
2020-01-02,1,1860.27200,86cd88d3,我大提莫
2020-01-02,1,1294.98100,9239dd26,鼓手换了？
2020-01-02,1,3198.93200,f266e659,红起来
2020-01-02,1,2346.75000,b9069b9a,吸吸吸吸吸吸 保佑出伊莉雅！
2020-01-02,1,3437.79100,6a92b3dd,明天期末，骑兵连向前进，保我过i哦！！！
2020-01-02,1,2053.05300,edd0aa32,好听
